id,result,prev_position,date,teama_id,teama_short_name,teama_score,teamb_id,teamb_short_name,teamb_score,post_match_position,match_result,team_id
401,W,,2014-03-01,3,JAI,19,5,MUM,9,,Jaipur Pink Panthers Won by 10 Pts,3
402,L,,2014-03-17,3,JAI,17,6,PAT,28,,Patna Pirates Won by 11 Pts,3
405,L,,2014-07-26,5,MUM,21,3,JAI,9,,U Mumba Won by 12 Pts,3
413,W,,2014-07-31,3,JAI,25,8,HYD,14,,Jaipur Pink Panthers Won by 11 Pts,3
418,W,,2014-08-02,6,PAT,9,3,JAI,24,,Jaipur Pink Panthers Won by 15 Pts,3
424,L,,2014-08-05,2,DEL,15,3,JAI,22,, Won,3
429,W,,2014-08-09,8,HYD,13,3,JAI,27,,Jaipur Pink Panthers Won by 14 Pts,3
431,W,,2014-08-10,3,JAI,22,4,KOL,9,,Jaipur Pink Panthers Won by 13 Pts,3
436,W,,2014-08-14,7,PUNE,10,3,JAI,25,,Jaipur Pink Panthers Won by 15 Pts,3
441,W,,2014-08-16,4,KOL,17,3,JAI,21,,Jaipur Pink Panthers Won by 4 Pts,3
446,W,,2014-08-20,3,JAI,18,1,BLR,17,,Jaipur Pink Panthers Won by 1 Pts,3
447,,,2014-08-21,3,JAI,13,5,MUM,15,,,3
450,W,,2014-08-22,3,JAI,20,2,DEL,16,,Jaipur Pink Panthers Won by 4 Pts,3
452,W,,2014-08-23,3,JAI,18,7,PUNE,15,,Jaipur Pink Panthers Won by 3 Pts,3
458,L,,2014-08-27,1,BLR,12,3,JAI,14,,Bengaluru Bulls Won by -2 Pts,3
460,W,,2014-08-29,3,JAI,22,6,PAT,9,,Jaipur Pink Panthers Won by 13 Pts,3
401,L,,2014-03-01,3,JAI,19,5,MUM,9,,Jaipur Pink Panthers Won by 10 Pts,5
404,W,,2014-07-02,4,KOL,11,5,MUM,13,,U Mumba Won by 2 Pts,5
405,W,,2014-07-26,5,MUM,21,3,JAI,9,,U Mumba Won by 12 Pts,5
408,W,,2014-07-27,5,MUM,18,4,KOL,10,,U Mumba Won by 8 Pts,5
410,,,2014-07-28,5,MUM,25,8,HYD,13,,,5
411,W,,2014-07-29,5,MUM,18,6,PAT,18,,U Mumba Won by 0 Pts,5
421,W,,2014-08-04,5,MUM,24,7,PUNE,14,,U Mumba Won by 10 Pts,5
423,W,,2014-08-05,1,BLR,24,5,MUM,23,,U Mumba Won by -1 Pts,5
427,,,2014-08-08,6,PAT,20,5,MUM,21,,,5
434,L,,2014-08-13,5,MUM,16,1,BLR,12,,Bengaluru Bulls Won by -4 Pts,5
438,L,,2014-08-15,2,DEL,16,5,MUM,12,,Dabang Delhi K.C. Won by 4 Pts,5
442,L,,2014-08-17,8,HYD,15,5,MUM,23,,Telugu Titans Won by -8 Pts,5
447,,,2014-08-21,3,JAI,13,5,MUM,15,,,5
453,W,,2014-08-24,5,MUM,24,2,DEL,17,,U Mumba Won by 7 Pts,5
457,W,,2014-08-27,7,PUNE,22,5,MUM,21,,U Mumba Won by -1 Pts,5
459,W,,2014-08-29,5,MUM,21,1,BLR,12,,U Mumba Won by 9 Pts,5
403,L,,2014-03-25,1,BLR,14,6,PAT,19,,Patna Pirates Won by 5 Pts,1
406,W,,2014-07-26,2,DEL,20,1,BLR,25,,Bengaluru Bulls Won by 5 Pts,1
407,W,,2014-07-27,1,BLR,24,7,PUNE,23,,Bengaluru Bulls Won by 1 Pts,1
412,W,,2014-07-30,4,KOL,19,1,BLR,22,,Bengaluru Bulls Won by 3 Pts,1
415,L,,2014-07-31,6,PAT,20,1,BLR,15,,Patna Pirates Won by 5 Pts,1
420,L,,2014-08-03,7,PUNE,20,1,BLR,13,,Puneri Paltan Won by 7 Pts,1
423,L,,2014-08-05,1,BLR,24,5,MUM,23,,U Mumba Won by -1 Pts,1
432,W,,2014-08-10,6,PAT,19,1,BLR,13,,Bengaluru Bulls Won by -6 Pts,1
434,W,,2014-08-13,5,MUM,16,1,BLR,12,,Bengaluru Bulls Won by -4 Pts,1
437,L,,2014-08-14,1,BLR,15,2,DEL,17,,Dabang Delhi K.C. Won by 2 Pts,1
440,,,2014-08-16,8,HYD,14,1,BLR,14,,,1
446,L,,2014-08-20,3,JAI,18,1,BLR,17,,Jaipur Pink Panthers Won by 1 Pts,1
454,L,,2014-08-24,1,BLR,20,4,KOL,18,, Won,1
456,W,,2014-08-26,1,BLR,17,8,HYD,14,,Bengaluru Bulls Won by 3 Pts,1
458,W,,2014-08-27,1,BLR,12,3,JAI,14,,Bengaluru Bulls Won by -2 Pts,1
459,L,,2014-08-29,5,MUM,21,1,BLR,12,,U Mumba Won by 9 Pts,1
461,W,,2015-07-26,2,DEL,10,1,BLR,15,,Bengaluru Bulls Won by 5 Pts,1
402,W,,2014-03-17,3,JAI,17,6,PAT,28,,Patna Pirates Won by 11 Pts,6
403,W,,2014-03-25,1,BLR,14,6,PAT,19,,Patna Pirates Won by 5 Pts,6
411,L,,2014-07-29,5,MUM,18,6,PAT,18,,U Mumba Won by 0 Pts,6
415,W,,2014-07-31,6,PAT,20,1,BLR,15,,Patna Pirates Won by 5 Pts,6
416,W,,2014-08-01,8,HYD,17,6,PAT,14,,Patna Pirates Won by -3 Pts,6
418,L,,2014-08-02,6,PAT,9,3,JAI,24,,Jaipur Pink Panthers Won by 15 Pts,6
422,W,,2014-08-04,2,DEL,16,6,PAT,18,,Patna Pirates Won by 2 Pts,6
426,W,,2014-08-07,6,PAT,8,7,PUNE,8,,Patna Pirates Won by 0 Pts,6
427,,,2014-08-08,6,PAT,20,5,MUM,21,,,6
430,,,2014-08-09,6,PAT,15,2,DEL,11,,,6
432,L,,2014-08-10,6,PAT,19,1,BLR,13,,Bengaluru Bulls Won by -6 Pts,6
439,W,,2014-08-15,7,PUNE,18,6,PAT,18,,Patna Pirates Won by 0 Pts,6
443,L,,2014-08-18,6,PAT,13,4,KOL,14,,Bengal Warriorz Won by 1 Pts,6
448,W,,2014-08-21,4,KOL,20,6,PAT,16,,Patna Pirates Won by -4 Pts,6
451,L,,2014-08-23,6,PAT,16,8,HYD,13,,Telugu Titans Won by -3 Pts,6
460,L,,2014-08-29,3,JAI,22,6,PAT,9,,Jaipur Pink Panthers Won by 13 Pts,6
410,,,2014-07-28,5,MUM,25,8,HYD,13,,,8
413,L,,2014-07-31,3,JAI,25,8,HYD,14,,Jaipur Pink Panthers Won by 11 Pts,8
416,L,,2014-08-01,8,HYD,17,6,PAT,14,,Patna Pirates Won by -3 Pts,8
419,W,,2014-08-03,2,DEL,16,8,HYD,15,,Telugu Titans Won by -1 Pts,8
428,L,,2014-08-08,4,KOL,19,8,HYD,13,,Bengal Warriorz Won by 6 Pts,8
429,L,,2014-08-09,8,HYD,13,3,JAI,27,,Jaipur Pink Panthers Won by 14 Pts,8
433,W,,2014-08-12,7,PUNE,15,8,HYD,20,,Telugu Titans Won by 5 Pts,8
440,,,2014-08-16,8,HYD,14,1,BLR,14,,,8
442,W,,2014-08-17,8,HYD,15,5,MUM,23,,Telugu Titans Won by -8 Pts,8
444,W,,2014-08-18,8,HYD,30,7,PUNE,8,,Telugu Titans Won by 22 Pts,8
445,W,,2014-08-19,8,HYD,21,2,DEL,12,,Telugu Titans Won by 9 Pts,8
449,,,2014-08-22,8,HYD,14,4,KOL,20,,,8
451,W,,2014-08-23,6,PAT,16,8,HYD,13,,Telugu Titans Won by -3 Pts,8
456,L,,2014-08-26,1,BLR,17,8,HYD,14,,Bengaluru Bulls Won by 3 Pts,8
406,L,,2014-07-26,2,DEL,20,1,BLR,25,,Bengaluru Bulls Won by 5 Pts,2
409,W,,2014-07-28,7,PUNE,15,2,DEL,16,,Dabang Delhi K.C. Won by 1 Pts,2
414,L,,2014-07-31,4,KOL,22,2,DEL,18,,Bengal Warriorz Won by 4 Pts,2
419,L,,2014-08-03,2,DEL,16,8,HYD,15,,Telugu Titans Won by -1 Pts,2
422,L,,2014-08-04,2,DEL,16,6,PAT,18,,Patna Pirates Won by 2 Pts,2
424,L,,2014-08-05,2,DEL,15,3,JAI,22,, Won,2
425,L,,2014-08-06,2,DEL,22,4,KOL,14,,Bengal Warriorz Won by -8 Pts,2
430,,,2014-08-09,6,PAT,15,2,DEL,11,,,2
437,W,,2014-08-14,1,BLR,15,2,DEL,17,,Dabang Delhi K.C. Won by 2 Pts,2
438,W,,2014-08-15,2,DEL,16,5,MUM,12,,Dabang Delhi K.C. Won by 4 Pts,2
445,L,,2014-08-19,8,HYD,21,2,DEL,12,,Telugu Titans Won by 9 Pts,2
450,L,,2014-08-22,3,JAI,20,2,DEL,16,,Jaipur Pink Panthers Won by 4 Pts,2
453,L,,2014-08-24,5,MUM,24,2,DEL,17,,U Mumba Won by 7 Pts,2
455,W,,2014-08-25,2,DEL,23,7,PUNE,8,,Dabang Delhi K.C. Won by 15 Pts,2
461,L,,2015-07-26,2,DEL,10,1,BLR,15,,Bengaluru Bulls Won by 5 Pts,2
404,L,,2014-07-02,4,KOL,11,5,MUM,13,,U Mumba Won by 2 Pts,4
408,L,,2014-07-27,5,MUM,18,4,KOL,10,,U Mumba Won by 8 Pts,4
412,L,,2014-07-30,4,KOL,19,1,BLR,22,,Bengaluru Bulls Won by 3 Pts,4
414,W,,2014-07-31,4,KOL,22,2,DEL,18,,Bengal Warriorz Won by 4 Pts,4
417,W,,2014-08-01,4,KOL,16,7,PUNE,13,,Bengal Warriorz Won by 3 Pts,4
425,W,,2014-08-06,2,DEL,22,4,KOL,14,,Bengal Warriorz Won by -8 Pts,4
428,W,,2014-08-08,4,KOL,19,8,HYD,13,,Bengal Warriorz Won by 6 Pts,4
431,L,,2014-08-10,3,JAI,22,4,KOL,9,,Jaipur Pink Panthers Won by 13 Pts,4
435,L,,2014-08-13,7,PUNE,21,4,KOL,16,,Puneri Paltan Won by 5 Pts,4
441,L,,2014-08-16,4,KOL,17,3,JAI,21,,Jaipur Pink Panthers Won by 4 Pts,4
443,W,,2014-08-18,6,PAT,13,4,KOL,14,,Bengal Warriorz Won by 1 Pts,4
448,L,,2014-08-21,4,KOL,20,6,PAT,16,,Patna Pirates Won by -4 Pts,4
449,,,2014-08-22,8,HYD,14,4,KOL,20,,,4
454,L,,2014-08-24,1,BLR,20,4,KOL,18,, Won,4
407,L,,2014-07-27,1,BLR,24,7,PUNE,23,,Bengaluru Bulls Won by 1 Pts,7
409,L,,2014-07-28,7,PUNE,15,2,DEL,16,,Dabang Delhi K.C. Won by 1 Pts,7
417,L,,2014-08-01,4,KOL,16,7,PUNE,13,,Bengal Warriorz Won by 3 Pts,7
420,W,,2014-08-03,7,PUNE,20,1,BLR,13,,Puneri Paltan Won by 7 Pts,7
421,L,,2014-08-04,5,MUM,24,7,PUNE,14,,U Mumba Won by 10 Pts,7
426,L,,2014-08-07,6,PAT,8,7,PUNE,8,,Patna Pirates Won by 0 Pts,7
433,L,,2014-08-12,7,PUNE,15,8,HYD,20,,Telugu Titans Won by 5 Pts,7
435,W,,2014-08-13,7,PUNE,21,4,KOL,16,,Puneri Paltan Won by 5 Pts,7
436,L,,2014-08-14,7,PUNE,10,3,JAI,25,,Jaipur Pink Panthers Won by 15 Pts,7
439,L,,2014-08-15,7,PUNE,18,6,PAT,18,,Patna Pirates Won by 0 Pts,7
444,L,,2014-08-18,8,HYD,30,7,PUNE,8,,Telugu Titans Won by 22 Pts,7
452,L,,2014-08-23,3,JAI,18,7,PUNE,15,,Jaipur Pink Panthers Won by 3 Pts,7
455,L,,2014-08-25,2,DEL,23,7,PUNE,8,,Dabang Delhi K.C. Won by 15 Pts,7
457,L,,2014-08-27,7,PUNE,22,5,MUM,21,,U Mumba Won by -1 Pts,7
