season,team_id,team_name,team_name,team-average-raid-points_match_played,team-avg-points-scored_match_played,team-all-outs-conceded_match_played,team-successful-tackle-percent_match_played,team-super-raid_match_played,team-raid_match_played,team-successful-raid-percent_match_played,team-dod-raid-points_match_played,team-super-tackles_match_played,team-raid-points_match_played,team-successful-raids_match_played,team-total-points-conceded_match_played,team-tackle-points_match_played,team-total-points_match_played,team-successful-tackles-per-match_match_played,team-all-outs-inflicted_match_played,team-average-tackle-points_match_played,team-successful-tackles_match_played,team-average-raid-points_rank,team-avg-points-scored_rank,team-all-outs-conceded_rank,team-successful-tackle-percent_rank,team-super-raid_rank,team-raid_rank,team-successful-raid-percent_rank,team-dod-raid-points_rank,team-super-tackles_rank,team-raid-points_rank,team-successful-raids_rank,team-total-points-conceded_rank,team-tackle-points_rank,team-total-points_rank,team-successful-tackles-per-match_rank,team-all-outs-inflicted_rank,team-average-tackle-points_rank,team-successful-tackles_rank,team-average-raid-points_value,team-avg-points-scored_value,team-all-outs-conceded_value,team-successful-tackle-percent_value,team-super-raid_value,team-raid_value,team-successful-raid-percent_value,team-dod-raid-points_value,team-super-tackles_value,team-raid-points_value,team-successful-raids_value,team-total-points-conceded_value,team-tackle-points_value,team-total-points_value,team-successful-tackles-per-match_value,team-all-outs-inflicted_value,team-average-tackle-points_value,team-successful-tackles_value,team-average-raid-points_points_per_match,team-avg-points-scored_points_per_match,team-all-outs-conceded_points_per_match,team-successful-tackle-percent_points_per_match,team-super-raid_points_per_match,team-raid_points_per_match,team-successful-raid-percent_points_per_match,team-dod-raid-points_points_per_match,team-super-tackles_points_per_match,team-raid-points_points_per_match,team-successful-raids_points_per_match,team-total-points-conceded_points_per_match,team-tackle-points_points_per_match,team-total-points_points_per_match,team-successful-tackles-per-match_points_per_match,team-all-outs-inflicted_points_per_match,team-average-tackle-points_points_per_match,team-successful-tackles_points_per_match,team_name,team_name
7,31,Gujarat Giants,Gujarat Giants,22,22,22,,22,,,22,22,22,22,22,22,22,,22,22,22,12,11,11,,10,,,7,7,12,11,12,9,11,,8,5,9,16.91,31.18,25,,7,,,63,19,372,305,668,224,686,,25,10.18,205,0.7686363636363637,1.4172727272727272,1.1363636363636365,,0.3181818181818182,,,2.863636363636364,0.8636363636363636,16.90909090909091,13.863636363636363,30.363636363636363,10.181818181818182,31.181818181818183,,1.1363636363636365,0.4627272727272727,9.318181818181818,Gujarat Giants,Gujarat Giants
9,1,Bengaluru Bulls,Bengaluru Bulls,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,3,3,3,5,2,2,3,9,7,1,1,2,3,2,4,2,5,4,22.92,39.42,36,38.88,20,1028,42.8,60,18,550,440,895,254,946,9.83,45,10.58,236,0.955,1.6425,1.5,1.62,0.8333333333333334,42.833333333333336,1.7833333333333332,2.5,0.75,22.916666666666668,18.33333333333333,37.29166666666666,10.583333333333334,39.41666666666666,0.4095833333333333,1.875,0.4408333333333333,9.833333333333334,Bengaluru Bulls,Bengaluru Bulls
9,2,Dabang Delhi K.C.,Dabang Delhi K.C.,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2,2,2,10,5,6,2,10,5,3,2,1,6,3,6,6,4,5,23.57,39.61,41,33.84,13,974,44.56,59,22,542,434,926,245,911,9.7,34,10.65,223,1.0247826086956522,1.7221739130434783,1.7826086956521738,1.4713043478260872,0.5652173913043478,42.34782608695652,1.937391304347826,2.565217391304348,0.9565217391304348,23.565217391304348,18.869565217391305,40.26086956521739,10.652173913043478,39.60869565217392,0.4217391304347825,1.4782608695652173,0.4630434782608695,9.695652173913045,Dabang Delhi K.C.,Dabang Delhi K.C.
9,3,Jaipur Pink Panthers,Jaipur Pink Panthers,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,6,1,12,1,8,3,4,6,9,4,3,10,1,1,1,1,1,1,21.63,39.83,18,46.36,11,1018,42.44,70,16,519,432,758,290,956,11.42,48,12.08,274,0.90125,1.6595833333333332,0.75,1.9316666666666664,0.4583333333333333,42.41666666666666,1.768333333333333,2.9166666666666665,0.6666666666666666,21.625,18,31.58333333333333,12.083333333333334,39.833333333333336,0.4758333333333333,2,0.5033333333333333,11.416666666666666,Jaipur Pink Panthers,Jaipur Pink Panthers
9,4,Bengal Warriors,Bengal Warriors,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,4,6,6,7,1,11,5,8,11,7,8,6,9,8,8,7,10,8,22.23,36.55,32,37.36,22,924,40.91,60,10,489,378,816,214,804,9.27,30,9.73,204,1.0104545454545455,1.6613636363636362,1.4545454545454546,1.6981818181818182,1,42,1.8595454545454544,2.727272727272727,0.4545454545454545,22.227272727272727,17.181818181818183,37.09090909090909,9.727272727272728,36.54545454545455,0.4213636363636363,1.3636363636363635,0.4422727272727273,9.272727272727272,Bengal Warriors,Bengal Warriors
9,5,U Mumba,U Mumba,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,11,11,10,2,7,12,11,4,2,11,12,12,5,11,5,11,3,6,17.45,32.5,27,42.94,12,922,31.89,75,30,384,294,743,246,715,9.82,23,11.18,216,0.7931818181818181,1.4772727272727273,1.2272727272727273,1.9518181818181817,0.5454545454545454,41.90909090909091,1.4495454545454545,3.409090909090909,1.3636363636363635,17.454545454545453,13.363636363636363,33.77272727272727,11.181818181818182,32.5,0.4463636363636363,1.0454545454545454,0.5081818181818182,9.818181818181818,U Mumba,U Mumba
9,6,Patna Pirates,Patna Pirates,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,10,10,4,9,11,7,10,1,6,10,10,9,10,10,9,9,9,10,19,32.86,34,36.5,9,953,35.99,107,18,418,343,781,214,723,8.91,28,9.73,196,0.8636363636363636,1.4936363636363637,1.5454545454545454,1.6590909090909092,0.4090909090909091,43.31818181818182,1.635909090909091,4.863636363636363,0.8181818181818182,19,15.590909090909092,35.5,9.727272727272728,32.86363636363637,0.405,1.2727272727272727,0.4422727272727273,8.909090909090908,Patna Pirates,Patna Pirates
9,7,Puneri Paltan,Puneri Paltan,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,7,7,11,3,10,4,6,3,10,5,5,8,4,4,3,3,6,3,21.13,36.33,26,40.61,11,1006,40.85,80,14,507,411,808,252,872,9.92,38,10.5,238,0.8804166666666666,1.51375,1.0833333333333333,1.6920833333333334,0.4583333333333333,41.91666666666666,1.7020833333333334,3.333333333333333,0.5833333333333334,21.125,17.125,33.666666666666664,10.5,36.333333333333336,0.4133333333333333,1.5833333333333333,0.4375,9.916666666666666,Puneri Paltan,Puneri Paltan
9,8,Telugu Titans,Telugu Titans,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,12,12,1,12,12,8,12,11,1,12,11,3,11,12,12,12,11,12,17.09,28.77,48,30,6,939,31.63,57,37,376,297,878,202,633,7.5,11,9.18,165,0.7768181818181819,1.3077272727272726,2.1818181818181817,1.3636363636363635,0.2727272727272727,42.68181818181818,1.4377272727272727,2.590909090909091,1.681818181818182,17.09090909090909,13.5,39.90909090909091,9.181818181818182,28.772727272727277,0.3409090909090909,0.5,0.4172727272727272,7.5,Telugu Titans,Telugu Titans
9,28,Haryana Steelers,Haryana Steelers,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,8,9,9,4,6,10,8,12,8,9,9,11,8,9,7,10,7,7,20.82,35,29,39.06,13,928,38.69,50,17,458,359,754,224,770,9.41,25,10.18,207,0.9463636363636364,1.5909090909090908,1.318181818181818,1.7754545454545456,0.5909090909090909,42.18181818181818,1.7586363636363636,2.272727272727273,0.7727272727272727,20.818181818181817,16.318181818181817,34.27272727272727,10.181818181818182,35,0.4277272727272727,1.1363636363636365,0.4627272727272727,9.409090909090908,Haryana Steelers,Haryana Steelers
9,29,Tamil Thalaivas,Tamil Thalaivas,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,9,8,5,6,9,1,9,2,3,8,7,4,2,6,2,8,2,2,20.29,35.54,33,37.44,11,1041,36.7,98,28,487,382,850,271,853,10.13,30,11.29,243,0.8454166666666666,1.4808333333333332,1.375,1.5599999999999998,0.4583333333333333,43.375,1.5291666666666668,4.083333333333333,1.1666666666666667,20.291666666666668,15.916666666666666,35.416666666666664,11.291666666666666,35.541666666666664,0.4220833333333333,1.25,0.4704166666666666,10.125,Tamil Thalaivas,Tamil Thalaivas
9,30,U.P. Yoddhas,U.P. Yoddhas,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,5,5,8,8,3,5,7,5,4,6,6,7,7,5,10,4,8,9,21.91,37.13,29,36.79,20,974,39.43,70,22,504,384,812,224,854,8.78,37,9.74,202,0.952608696,1.6143478260869566,1.2608695652173914,1.5995652173913044,0.8695652173913043,42.34782608695652,1.7143478260869565,3.0434782608695654,0.9565217391304348,21.91304347826087,16.695652173913043,35.30434782608695,9.739130435,37.130434782608695,0.3817391304347826,1.608695652173913,0.4234782608695652,8.782608695652174,U.P. Yoddhas,U.P. Yoddhas
9,31,Gujarat Giants,Gujarat Giants,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,4,7,11,4,9,1,7,12,2,4,5,12,7,11,5,12,11,24.95,37.86,30,32.66,16,935,44.92,63,3,549,420,849,180,833,8.05,34,8.18,177,1.134090909090909,1.720909090909091,1.3636363636363635,1.4845454545454544,0.7272727272727273,42.5,2.041818181818182,2.863636363636364,0.1363636363636363,24.954545454545453,19.09090909090909,38.59090909090909,8.181818181818182,37.86363636363637,0.3659090909090909,1.5454545454545454,0.3718181818181818,8.045454545454545,Gujarat Giants,Gujarat Giants
10,1,Bengaluru Bulls,Bengaluru Bulls,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,11,12,6,3,2,11,11,8,9,12,12,7,7,12,4,9,5,6,18.45,33.36,31,43.74,16,956,32.53,72,19,406,311,801,246,734,10.32,25,11.18,227,0.8386363636363636,1.5163636363636364,1.4090909090909092,1.9881818181818185,0.7272727272727273,43.45454545454545,1.4786363636363635,3.272727272727273,0.8636363636363636,18.454545454545453,14.136363636363637,36.40909090909091,11.181818181818182,33.36363636363637,0.4690909090909091,1.1363636363636365,0.5081818181818182,10.318181818181818,Bengaluru Bulls,Bengaluru Bulls
10,2,Dabang Delhi K.C.,Dabang Delhi K.C.,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,4,8,7,7,4,7,2,5,11,5,3,9,8,6,8,3,9,8,20.61,36.04,28,39.12,13,975,40,74,18,474,390,778,239,829,9.61,34,10.39,221,0.8960869565217391,1.5669565217391304,1.2173913043478262,1.7008695652173913,0.5652173913043478,42.391304347826086,1.7391304347826086,3.217391304347826,0.782608696,20.60869565217391,16.956521739130434,33.82608695652174,10.391304347826088,36.04347826086956,0.4178260869565217,1.4782608695652173,0.4517391304347826,9.608695652173912,Dabang Delhi K.C.,Dabang Delhi K.C.
10,3,Jaipur Pink Panthers,Jaipur Pink Panthers,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,5,5,11,6,5,5,6,3,3,6,6,11,5,4,6,2,4,5,20.17,36.65,20,41.64,13,984,37.5,84,31,464,369,706,260,843,9.96,35,11.3,229,0.8769565217391305,1.5934782608695652,0.8695652173913043,1.8104347826086955,0.5652173913043478,42.78260869565217,1.6304347826086956,3.652173913043478,1.3478260869565215,20.17391304347826,16.043478260869566,30.695652173913043,11.304347826086955,36.65217391304348,0.4330434782608696,1.5217391304347827,0.491304348,9.956521739130435,Jaipur Pink Panthers,Jaipur Pink Panthers
10,4,Bengal Warriors,Bengal Warriors,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,3,2,12,6,12,1,12,12,1,4,4,12,7,12,8,12,12,22.91,37.27,39,33.86,12,949,40.67,53,12,504,386,863,204,820,8.73,31,9.27,192,1.0413636363636365,1.694090909090909,1.7727272727272727,1.539090909090909,0.5454545454545454,43.13636363636363,1.848636363636364,2.409090909090909,0.5454545454545454,22.90909090909091,17.545454545454547,39.22727272727273,9.272727272727272,37.27272727272727,0.3968181818181818,1.4090909090909092,0.4213636363636363,8.727272727272727,Bengal Warriors,Bengal Warriors
10,5,U Mumba,U Mumba,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,7,5,10,9,10,3,10,4,4,7,3,10,8,11,10,10,11,22.09,36.18,34,35.16,10,956,38.39,61,28,486,367,875,227,796,9.05,23,10.32,199,1.0040909090909091,1.6445454545454543,1.5454545454545454,1.598181818181818,0.4545454545454545,43.45454545454545,1.745,2.772727272727273,1.2727272727272727,22.09090909090909,16.681818181818183,39.77272727272727,10.318181818181818,36.18181818181818,0.4113636363636364,1.0454545454545454,0.4690909090909091,9.045454545454543,U Mumba,U Mumba
10,6,Patna Pirates,Patna Pirates,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,3,6,8,8,10,2,4,2,6,2,1,6,4,3,5,4,6,4,20.63,36.42,27,38.66,10,1043,38.35,91,24,495,400,838,266,874,10.08,34,11.08,242,0.8595833333333333,1.5175,1.125,1.6108333333333331,0.4166666666666667,43.458333333333336,1.5979166666666669,3.7916666666666665,1,20.625,16.666666666666668,34.916666666666664,11.083333333333334,36.41666666666666,0.42,1.4166666666666667,0.4616666666666666,10.083333333333334,Patna Pirates,Patna Pirates
10,7,Puneri Paltan,Puneri Paltan,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,9,1,12,1,11,3,5,1,10,7,2,12,1,1,1,1,1,1,19.33,39.58,14,54.71,10,1022,38.26,102,18,464,391,678,349,950,13.79,46,14.54,331,0.8054166666666666,1.649166666666667,0.5833333333333334,2.279583333333333,0.4166666666666667,42.583333333333336,1.5941666666666665,4.25,0.75,19.33333333333333,16.291666666666668,28.25,14.541666666666666,39.583333333333336,0.5745833333333333,1.9166666666666667,0.6058333333333333,13.791666666666666,Puneri Paltan,Puneri Paltan
10,8,Telugu Titans,Telugu Titans,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,10,11,1,11,7,4,12,9,7,11,11,1,9,11,9,12,8,9,18.77,33.45,53,34.72,12,1002,31.14,64,23,413,312,979,232,736,9.5,19,10.55,209,0.8531818181818182,1.5204545454545455,2.409090909090909,1.578181818181818,0.5454545454545454,45.54545454545455,1.4154545454545455,2.909090909090909,1.0454545454545454,18.772727272727277,14.181818181818182,44.5,10.545454545454543,33.45454545454545,0.4318181818181818,0.8636363636363636,0.4795454545454545,9.5,Telugu Titans,Telugu Titans
10,28,Haryana Steelers,Haryana Steelers,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8,4,4,4,3,1,8,6,1,3,5,2,2,2,3,7,3,2,19.68,36.8,35,43.66,16,1088,34.74,73,33,492,378,915,329,920,11.84,31,13.16,296,0.7872,1.472,1.4,1.7464,0.64,43.52,1.3896000000000002,2.92,1.32,19.68,15.12,36.6,13.16,36.8,0.4736,1.24,0.5264,11.84,Haryana Steelers,Haryana Steelers
10,29,Tamil Thalaivas,Tamil Thalaivas,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,2,9,2,12,8,7,7,2,8,8,8,3,5,2,5,2,3,20.14,37.82,24,43.93,8,974,37.47,73,31,443,365,800,295,832,12,34,13.41,264,0.9154545454545456,1.719090909090909,1.0909090909090908,1.9968181818181816,0.3636363636363636,44.27272727272727,1.703181818181818,3.3181818181818183,1.4090909090909092,20.13636363636364,16.59090909090909,36.36363636363637,13.409090909090908,37.81818181818182,0.5454545454545454,1.5454545454545454,0.6095454545454545,12,Tamil Thalaivas,Tamil Thalaivas
10,30,U.P. Yoddhas,U.P. Yoddhas,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,7,10,3,9,8,6,9,11,5,9,9,5,11,10,10,11,11,10,19.73,33.77,39,36.83,10,981,34.45,60,24,434,338,859,224,743,9.09,23,10.18,200,0.8968181818181818,1.535,1.7727272727272727,1.674090909090909,0.4545454545454545,44.59090909090909,1.5659090909090911,2.727272727272727,1.0909090909090908,19.727272727272727,15.363636363636363,39.04545454545455,10.181818181818182,33.77272727272727,0.4131818181818181,1.0454545454545454,0.4627272727272727,9.090909090909092,U.P. Yoddhas,U.P. Yoddhas
10,31,Gujarat Giants,Gujarat Giants,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,12,9,10,5,1,9,10,4,8,10,10,10,6,9,7,6,7,7,18.35,34.13,23,41.77,18,974,34.09,83,23,422,332,770,249,785,9.83,32,10.83,226,0.7978260869565218,1.483913043478261,1,1.8160869565217392,0.782608696,42.34782608695652,1.4821739130434783,3.608695652173913,1,18.347826086956523,14.434782608695652,33.47826086956522,10.826086956521738,34.130434782608695,0.4273913043478261,1.391304347826087,0.4708695652173913,9.826086956521738,Gujarat Giants,Gujarat Giants
all,1,Bengaluru Bulls,Bengaluru Bulls,200,200,200,,200,,,200,200,200,200,200,200,200,,200,200,200,5,4,3,,3,,,7,6,2,2,4,4,2,,2,9,4,19.58,33.77,252,,115,,,639,154,3916,3109,6647,1978,6755,,265,9.89,1822,0.0979,0.16885,1.26,,0.575,,,3.195,0.77,19.58,15.545,33.235,9.89,33.775,,1.325,0.04945,9.11,Bengaluru Bulls,Bengaluru Bulls
all,2,Dabang Delhi K.C.,Dabang Delhi K.C.,196,196,196,,196,,,196,196,196,196,196,196,196,,196,196,196,4,7,2,,7,,,6,7,3,3,3,7,5,,6,11,7,19.6,33.2,273,,94,,,643,142,3841,3099,6756,1810,6508,,240,9.23,1664,0.1,0.1693877551020408,1.3928571428571428,,0.4795918367346938,,,3.2806122448979598,0.7244897959183674,19.596938775510203,15.81122448979592,34.46938775510204,9.234693878,33.204081632653065,,1.2244897959183674,0.047091837,8.489795918367347,Dabang Delhi K.C.,Dabang Delhi K.C.
all,3,Jaipur Pink Panthers,Jaipur Pink Panthers,195,195,195,,195,,,195,195,195,195,195,195,195,,195,195,195,11,8,8,,4,,,3,4,6,5,8,5,6,,5,7,5,18.59,33.11,211,,98,,,710,182,3626,2917,6156,1961,6457,,247,10.06,1776,0.095333333,0.1697948717948718,1.082051282051282,,0.5025641025641026,,,3.641025641025641,0.9333333333333332,18.59487179,14.95897435897436,31.56923076923077,10.056410256410256,33.11282051282051,,1.2666666666666666,0.051589744,9.107692307692307,Jaipur Pink Panthers,Jaipur Pink Panthers
all,4,Bengal Warriors,Bengal Warriors,195,195,195,,195,,,195,195,195,195,195,195,195,,195,195,195,6,11,4,,1,,,5,9,4,4,5,8,7,,7,12,8,19.45,32.58,246,,120,,,643,129,3793,2986,6565,1752,6354,,228,8.98,1622,0.09974359,0.167076923,1.2615384615384615,,0.6153846153846154,,,3.2974358974358973,0.6615384615384615,19.45128205128205,15.312820512820512,33.666666666666664,8.984615384615385,32.58461538461538,,1.1692307692307693,0.046051282,8.317948717948719,Bengal Warriors,Bengal Warriors
all,5,U Mumba,U Mumba,197,197,197,,197,,,197,197,197,197,197,197,197,,197,197,197,10,9,6,,8,,,4,3,5,6,7,3,4,,4,2,3,18.64,33.08,234,,94,,,654,183,3672,2907,6270,2056,6516,,249,10.44,1873,0.094619289,0.1679187817258883,1.1878172588832487,,0.4771573604060913,,,3.3197969543147208,0.9289340101522844,18.639593908629443,14.756345177664974,31.82741116751269,10.436548223350254,33.076142131979694,,1.263959390862944,0.052994924,9.507614213,U Mumba,U Mumba
all,6,Patna Pirates,Patna Pirates,204,204,204,,204,,,204,204,204,204,204,204,204,,204,204,204,1,1,7,,2,,,2,1,1,1,1,2,1,,1,3,2,20.07,34.96,228,,118,,,763,192,4094,3264,6775,2110,7131,,299,10.34,1915,0.098382353,0.1713725490196078,1.1176470588235294,,0.5784313725490197,,,3.7401960784313726,0.9411764705882352,20.068627450980397,16,33.21078431372549,10.34313725490196,34.955882352941174,,1.4656862745098038,0.050686275,9.387254901960784,Patna Pirates,Patna Pirates
all,7,Puneri Paltan,Puneri Paltan,199,199,199,,199,,,199,199,199,199,199,199,199,,199,199,199,12,6,5,,6,,,1,5,8,7,6,1,3,,3,1,1,18.03,33.25,238,,95,,,805,175,3587,2903,6396,2166,6616,,255,10.88,1987,0.090603015,0.1670854271356784,1.1959798994974875,,0.4773869346733668,,,4.045226130653266,0.8793969849246231,18.025125628140703,14.587939698492464,32.14070351758794,10.884422110552764,33.246231155778894,,1.2814070351758795,0.054673367,9.984924623115578,Puneri Paltan,Puneri Paltan
all,8,Telugu Titans,Telugu Titans,192,192,192,,192,,,192,192,192,192,192,192,192,,192,192,192,9,12,1,,5,,,8,2,7,8,2,6,8,,8,10,6,18.8,32.15,279,,96,,,620,190,3609,2877,6758,1863,6173,,198,9.7,1669,0.097916667,0.1674479166666666,1.453125,,0.5,,,3.2291666666666665,0.9895833333333334,18.796875,14.984375,35.197916666666664,9.703125,32.151041666666664,,1.03125,0.050520833,8.692708333333334,Telugu Titans,Telugu Titans
all,28,Haryana Steelers,Haryana Steelers,137,137,137,,137,,,137,137,137,137,137,137,137,,137,137,137,2,3,11,,10,,,12,11,10,10,10,10,11,,11,4,9,19.93,34.18,176,,79,,,404,118,2731,2148,4772,1416,4682,,158,10.34,1298,0.1454744525547445,0.2494890510948905,1.284671532846715,,0.5766423357664233,,,2.948905109489051,0.8613138686131386,19.934306569343065,15.67883211678832,34.832116788321166,10.335766423357663,34.175182481751825,,1.1532846715328466,0.075474453,9.474452554744524,Haryana Steelers,Haryana Steelers
all,29,Tamil Thalaivas,Tamil Thalaivas,134,134,134,,134,,,134,134,134,134,134,134,134,,134,134,134,8,10,10,,12,,,9,10,12,12,11,12,12,,12,5,12,19.05,32.93,182,,43,,,470,121,2553,2073,4680,1375,4413,,143,10.26,1253,0.1421641791044776,0.2457462686567164,1.3582089552238803,,0.3208955223880597,,,3.5074626865671643,0.9029850746268656,19.05223880597015,15.470149253731345,34.92537313432836,10.261194029850746,32.93283582089552,,1.0671641791044777,0.076567164,9.350746268656716,Tamil Thalaivas,Tamil Thalaivas
all,30,U.P. Yoddhas,U.P. Yoddhas,140,140,140,,140,,,140,140,140,140,140,140,140,,140,140,140,3,2,9,,9,,,10,8,9,9,9,9,9,,10,6,11,19.79,34.33,183,,91,,,457,135,2771,2155,4876,1417,4806,,176,10.12,1281,0.1413571428571428,0.2452142857142857,1.3071428571428572,,0.65,,,3.2642857142857142,0.9642857142857144,19.792857142857144,15.392857142857142,34.82857142857143,10.121428571428572,34.32857142857143,,1.2571428571428571,0.072285714,9.15,U.P. Yoddhas,U.P. Yoddhas
all,31,Gujarat Giants,Gujarat Giants,139,139,139,,139,,,139,139,139,139,139,139,139,,139,139,139,7,5,12,,11,,,11,12,11,11,12,11,10,,9,8,10,19.22,33.76,142,,73,,,449,95,2671,2129,4452,1388,4692,,186,9.99,1293,0.138273381,0.2428776978417266,1.0215827338129495,,0.5251798561151079,,,3.2302158273381294,0.6834532374100719,19.215827338129497,15.316546762589928,32.02877697841727,9.985611510791369,33.75539568345324,,1.3381294964028776,0.071870504,9.302158273381297,Gujarat Giants,Gujarat Giants
